timestamp,test-class,test-method,time,description,result
2021-12-09 16:16:51.378,acme.testing.administrator.configuration.AdministratorConfigurationListTest,ListRecent,5352,"[1] recordIndex=0, spam=sex,sexo,hard core,viagra,cialis,nigeria,has ganado,you've won,millon de dolares,million dollar, threshold=0.1",OK
2021-12-09 16:17:07.445,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatepositive,6705,"[1] recordIndex=0, spam=sex, threshold=0.1",OK
2021-12-09 16:17:13.612,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatepositive,5876,"[2] recordIndex=0, spam=sex, threshold=0",OK
2021-12-09 16:17:19.675,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatepositive,5717,"[3] recordIndex=0, spam=sex, threshold=1",OK
2021-12-09 16:17:25.969,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatepositive,6001,"[4] recordIndex=0, spam=sex, threshold=0.5",OK
2021-12-09 16:17:32.173,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatepositive,5868,"[5] recordIndex=0, spam=million dollars, threshold=0",OK
2021-12-09 16:17:37.399,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,4981,"[1] recordIndex=0, spam=null, threshold=-500",OK
2021-12-09 16:17:42.679,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,5012,"[2] recordIndex=0, spam=null, threshold=null",OK
2021-12-09 16:17:47.985,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,5041,"[3] recordIndex=0, spam=null, threshold=0",OK
2021-12-09 16:17:53.252,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,4974,"[4] recordIndex=0, spam=null, threshold=1.2",OK
2021-12-09 16:17:58.544,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,4915,"[5] recordIndex=0, spam=null, threshold=1",OK
2021-12-09 16:18:03.769,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,4967,"[6] recordIndex=0, spam=null, threshold=0.1",OK
2021-12-09 16:18:08.974,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,4960,"[7] recordIndex=0, spam=null, threshold=0.89",OK
2021-12-09 16:18:14.26,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,5012,"[8] recordIndex=0, spam=sex, threshold=null",OK
2021-12-09 16:18:19.491,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,4960,"[9] recordIndex=0, spam=sex, threshold=-0.1",OK
2021-12-09 16:18:24.676,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,4949,"[10] recordIndex=0, spam=sex, threshold=null",OK
2021-12-09 16:18:29.873,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,4936,"[11] recordIndex=0, spam=sex, threshold=1.2",OK
2021-12-09 16:18:35.164,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,5057,"[12] recordIndex=0, spam=sex, threshold=600",OK
2021-12-09 16:18:40.486,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatenegative,5090,"[13] recordIndex=0, spam=sex, threshold=-600",OK
2021-12-09 16:18:51.772,acme.testing.anonymous.duty.AnonymousDutyListTest,ListRecent,2190,"[1] recordIndex=0, title=Clean my car, periodInitial=2021/12/08 12:30, periodFinal=2022/01/20 12:45, description=I have to clean my car, workload=0.10, link=http://lavaderos.com",OK
2021-12-09 16:18:54.015,acme.testing.anonymous.duty.AnonymousDutyListTest,ListRecent,1964,"[2] recordIndex=1, title=Clean my house, periodInitial=2021/12/08 12:30, periodFinal=2022/01/25 13:30, description=I have to clean my house, workload=1.00, link=null",OK
2021-12-09 16:18:56.277,acme.testing.anonymous.duty.AnonymousDutyListTest,ListRecent,1980,"[3] recordIndex=2, title=Go to the doctor, periodInitial=2021/12/08 12:30, periodFinal=2022/01/27 13:30, description=I have to go to the doctor, workload=1.34, link=null",OK
2021-12-09 16:18:58.429,acme.testing.anonymous.duty.AnonymousDutyListTest,ListRecent,1922,"[4] recordIndex=3, title=Developing my application, periodInitial=2021/12/08 12:30, periodFinal=2022/01/28 13:30, description=I have to finish developing my application, workload=8.59, link=http://www.sample-app.com",OK
2021-12-09 16:19:00.663,acme.testing.anonymous.duty.AnonymousDutyListTest,ListRecent,2002,"[5] recordIndex=4, title=Study the math exam, periodInitial=2021/12/08 12:30, periodFinal=2022/01/26 12:30, description=I have to study the math exam, workload=11.25, link=null",OK
2021-12-09 16:19:03.829,acme.testing.anonymous.duty.AnonymousDutyListTest,listAnonymousNegative,2919,"[1] user=officer1, password=officer1",OK
2021-12-09 16:19:07.061,acme.testing.anonymous.duty.AnonymousDutyListTest,listAnonymousNegative,2979,"[2] user=employer1, password=employer1",OK
2021-12-09 16:19:20.995,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4742,"[1] recordIndex=0, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, title=Do exercises, description=I have to finish the dp delivery, workload=0.44, link=http://www.sample-app.com",OK
2021-12-09 16:19:25.828,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4590,"[2] recordIndex=1, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, title=Buy vegetables, description=I have to go to the supermarket, workload=1.15, link=http://supermarketOnline.com",OK
2021-12-09 16:19:30.692,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4623,"[3] recordIndex=2, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, title=Study the math test, description=I have to study this month, workload=9.00, link=http://mathExams.com",OK
2021-12-09 16:19:35.46,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listPublicFinishedDuties,4536,"[4] recordIndex=3, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, title=Study the math exam, description=I have to study the math exam, workload=1.34, link=null",OK
2021-12-09 16:19:35.768,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listNegativeAuthenticated,61,"[1] user=administrator, password=administrator",OK
2021-12-09 16:19:36.114,acme.testing.athenticated.duty.AuthenticatedDutyListTest,listNegativeAuthenticated,75,"[2] user=employer1, password=employer1",OK
2021-12-09 16:19:48.317,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,managerDashboardNegative,3353,"[1] user=officer1, password=officer1",OK
2021-12-09 16:19:51.719,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,managerDashboardNegative,3093,"[2] user=employer1, password=employer1",OK
2021-12-09 16:19:54.908,acme.testing.administrator.dashboard.AdministratorShowDashboardTest,administratoDashboardPositive,2929,"administratoDashboardPositive()",OK
2021-12-09 16:20:10.227,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6479,"[1] recordIndex=0, title=Hacer DP editado, description=Tengo que terminar la entrega, periodInitial=2021/12/14 17:50, periodFinal=2022/01/25 18:55, workload=22.59, link=http://www.prueba.com, isPublic=false",OK
2021-12-09 16:20:17.38,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6914,"[2] recordIndex=1, title=Hacer DP tarea 7, description=Prueba de edición, periodInitial=2021/12/14 17:50, periodFinal=2022/01/27 19:55, workload=0.50, link=http://www.sample-app.com, isPublic=false",OK
2021-12-09 16:20:23.778,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6137,"[3] recordIndex=2, title=Hacer DP tarea 10, description=Tengo que terminar la entrega 10, periodInitial=2021/12/14 13:50, periodFinal=2022/01/27 12:12, workload=3.12, link=null, isPublic=true",OK
2021-12-09 16:20:30.48,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6443,"[4] recordIndex=3, title=Hacer DP tarea 8, description=Tengo que terminar la entrega 8, periodInitial=2021/12/14 12:12, periodFinal=2022/01/27 14:12, workload=1.24, link=null, isPublic=true",OK
2021-12-09 16:20:37.157,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6444,"[5] recordIndex=4, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/12/14 19:50, periodFinal=2022/01/27 19:51, workload=0.01, link=http://www.twitter.com, isPublic=false",OK
2021-12-09 16:20:43.78,acme.testing.officer.duty.OfficerDutyUpdateTest,updateDutyPositive,6346,"[6] recordIndex=5, title=Probando manager Id editado, description=Tengo que terminar la entrega editado, periodInitial=2021/12/14 21:50, periodFinal=2030/10/31 23:55, workload=98.59, link=http://www.sample-app2.com, isPublic=true",OK
2021-12-09 16:20:49.137,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5096,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false",OK
2021-12-09 16:20:54.76,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5378,"[2] recordIndex=1, title=null, description=Tengo q ir a la escuela, periodInitial=2020/08/17 12:24, periodFinal=2021/08/17 13:25, workload=0.60, link=https://sample5.com, isPublic=true",OK
2021-12-09 16:21:00.6,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5605,"[3] recordIndex=2, title=Dp editado 5, description=null, periodInitial=2021/08/17 12:25, periodFinal=2020/08/17 12:24, workload=0.01, link=sample.com, isPublic=false",OK
2021-12-09 16:21:06.21,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5363,"[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true",OK
2021-12-09 16:21:11.896,acme.testing.officer.duty.OfficerDutyUpdateTest,updateTasksNegative,5458,"[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true",OK
